sep=;
Migros Bank (CH) Fonds – Sustainable 25 V - CH0365696902 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2018-12-05;CHF;100,48;CHF;100,48;CHF;100,48;100,48;;;
2018-12-06;CHF;99,93;CHF;99,93;CHF;99,93;99,93;;;
2018-12-07;CHF;99,97;CHF;99,97;CHF;99,97;99,97;;;
2018-12-10;CHF;99,59;CHF;99,59;CHF;99,59;99,59;;;
2018-12-11;CHF;99,83;CHF;99,83;CHF;99,83;99,83;;;
2018-12-12;CHF;100,15;CHF;100,15;CHF;100,15;100,15;;;
2018-12-13;CHF;100,11;CHF;100,11;CHF;100,11;100,11;;;
2018-12-14;CHF;99,9;CHF;99,9;CHF;99,9;99,9;;;
2018-12-17;CHF;99,58;CHF;99,58;CHF;99,58;99,58;;;
2018-12-18;CHF;99,46;CHF;99,46;CHF;99,46;99,46;;;
2018-12-19;CHF;99,54;CHF;99,54;CHF;99,54;99,54;;;
2018-12-20;CHF;99,29;CHF;99,29;CHF;99,29;99,29;;;
2018-12-21;CHF;99,19;CHF;99,19;CHF;99,19;99,19;;;
2018-12-27;CHF;98,98;CHF;98,98;CHF;98,98;98,98;;;
2018-12-28;CHF;99,24;CHF;99,24;CHF;99,24;99,24;;;
2018-12-31;CHF;99,36;CHF;99,36;CHF;99,36;99,36;;;
2019-01-03;CHF;99,48;CHF;99,48;CHF;99,48;99,48;;;
2019-01-04;CHF;99,9;CHF;99,9;CHF;99,9;99,9;;;
2019-01-07;CHF;99,82;CHF;99,82;CHF;99,82;99,82;;;
2019-01-08;CHF;99,85;CHF;99,85;CHF;99,85;99,85;;;
2019-01-09;CHF;100,03;CHF;100,03;CHF;100,03;100,03;;;
2019-01-10;CHF;100,27;CHF;100,27;CHF;100,27;100,27;;;
2019-01-11;CHF;100,36;CHF;100,36;CHF;100,36;100,36;;;
2019-01-14;CHF;100,18;CHF;100,18;CHF;100,18;100,18;;;
2019-01-15;CHF;100,46;CHF;100,46;CHF;100,46;100,46;;;
2019-01-16;CHF;100,54;CHF;100,54;CHF;100,54;100,54;;;
2019-01-17;CHF;100,71;CHF;100,71;CHF;100,71;100,71;;;
2019-01-18;CHF;100,99;CHF;100,99;CHF;100,99;100,99;;;
2019-01-21;CHF;100,98;CHF;100,98;CHF;100,98;100,98;;;
2019-01-22;CHF;100,89;CHF;100,89;CHF;100,89;100,89;;;
2019-01-23;CHF;100,96;CHF;100,96;CHF;100,96;100,96;;;
2019-01-24;CHF;101,05;CHF;101,05;CHF;101,05;101,05;;;
2019-01-25;CHF;101,1;CHF;101,1;CHF;101,1;101,1;;;
2019-01-28;CHF;100,97;CHF;100,97;CHF;100,97;100,97;;;
2019-01-29;CHF;101,25;CHF;101,25;CHF;101,25;101,25;;;
2019-01-30;CHF;101,49;CHF;101,49;CHF;101,49;101,49;;;
2019-01-31;CHF;101,62;CHF;101,62;CHF;101,62;101,62;;;
2019-02-01;CHF;101,63;CHF;101,63;CHF;101,63;101,63;;;
2019-02-04;CHF;101,67;CHF;101,67;CHF;101,67;101,67;;;
2019-02-05;CHF;102,01;CHF;102,01;CHF;102,01;102,01;;;
2019-02-06;CHF;102;CHF;102;CHF;102;102;;;
2019-02-07;CHF;101,84;CHF;101,84;CHF;101,84;101,84;;;
2019-02-08;CHF;101,78;CHF;101,78;CHF;101,78;101,78;;;
2019-02-11;CHF;101,89;CHF;101,89;CHF;101,89;101,89;;;
2019-02-12;CHF;102,07;CHF;102,07;CHF;102,07;102,07;;;
2019-02-13;CHF;102,11;CHF;102,11;CHF;102,11;102,11;;;
2019-02-14;CHF;102,14;CHF;102,14;CHF;102,14;102,14;;;
2019-02-15;CHF;102,43;CHF;102,43;CHF;102,43;102,43;;;
2019-02-18;CHF;102,45;CHF;102,45;CHF;102,45;102,45;;;
2019-02-19;CHF;102,4;CHF;102,4;CHF;102,4;102,4;;;
2019-02-20;CHF;102,53;CHF;102,53;CHF;102,53;102,53;;;
2019-02-21;CHF;102,56;CHF;102,56;CHF;102,56;102,56;;;
2019-02-22;CHF;102,67;CHF;102,67;CHF;102,67;102,67;;;
2019-02-25;CHF;102,75;CHF;102,75;CHF;102,75;102,75;;;
2019-02-26;CHF;102,84;CHF;102,84;CHF;102,84;102,84;;;
2019-02-27;CHF;102,59;CHF;102,59;CHF;102,59;102,59;;;
2019-02-28;CHF;102,45;CHF;102,45;CHF;102,45;102,45;;;
2019-03-01;CHF;102,48;CHF;102,48;CHF;102,48;102,48;;;
2019-03-04;CHF;102,5;CHF;102,5;CHF;102,5;102,5;;;
2019-03-05;CHF;102,58;CHF;102,58;CHF;102,58;102,58;;;
2019-03-06;CHF;102,71;CHF;102,71;CHF;102,71;102,71;;;
2019-03-07;CHF;102,85;CHF;102,85;CHF;102,85;102,85;;;
2019-03-08;CHF;102,75;CHF;102,75;CHF;102,75;102,75;;;
2019-03-11;CHF;103,05;CHF;103,05;CHF;103,05;103,05;;;
2019-03-12;CHF;103,05;CHF;103,05;CHF;103,05;103,05;;;
2019-03-13;CHF;103,12;CHF;103,12;CHF;103,12;103,12;;;
2019-03-14;CHF;103,24;CHF;103,24;CHF;103,24;103,24;;;
2019-03-15;CHF;103,34;CHF;103,34;CHF;103,34;103,34;;;
2019-03-18;CHF;103,4;CHF;103,4;CHF;103,4;103,4;;;
2019-03-19;CHF;103,42;CHF;103,42;CHF;103,42;103,42;;;
2019-03-20;CHF;103,27;CHF;103,27;CHF;103,27;103,27;;;
2019-03-21;CHF;103,41;CHF;103,41;CHF;103,41;103,41;;;
2019-03-22;CHF;103,24;CHF;103,24;CHF;103,24;103,24;;;
2019-03-25;CHF;103,17;CHF;103,17;CHF;103,17;103,17;;;
2019-03-26;CHF;103,28;CHF;103,28;CHF;103,28;103,28;;;
2019-03-27;CHF;103,44;CHF;103,44;CHF;103,44;103,44;;;
2019-03-28;CHF;103,4;CHF;103,4;CHF;103,4;103,4;;;
2019-03-29;CHF;103,45;CHF;103,45;CHF;103,45;103,45;;;
2019-04-01;CHF;103,61;CHF;103,61;CHF;103,61;103,61;;;
2019-04-02;CHF;103,7;CHF;103,7;CHF;103,7;103,7;;;
2019-04-03;CHF;103,74;CHF;103,74;CHF;103,74;103,74;;;
2019-04-04;CHF;103,77;CHF;103,77;CHF;103,77;103,77;;;
2019-04-05;CHF;103,82;CHF;103,82;CHF;103,82;103,82;;;
2019-04-08;CHF;103,81;CHF;103,81;CHF;103,81;103,81;;;
2019-04-09;CHF;103,82;CHF;103,82;CHF;103,82;103,82;;;
2019-04-10;CHF;104,06;CHF;104,06;CHF;104,06;104,06;;;
2019-04-11;CHF;104,04;CHF;104,04;CHF;104,04;104,04;;;
2019-04-12;CHF;103,88;CHF;103,88;CHF;103,88;103,88;;;
2019-04-15;CHF;104;CHF;104;CHF;104;104;;;
2019-04-16;CHF;104,12;CHF;104,12;CHF;104,12;104,12;;;
2019-04-17;CHF;104,12;CHF;104,12;CHF;104,12;104,12;;;
2019-04-18;CHF;104,4;CHF;104,4;CHF;104,4;104,4;;;
2019-04-23;CHF;104,67;CHF;104,67;CHF;104,67;104,67;;;
2019-04-24;CHF;104,71;CHF;104,71;CHF;104,71;104,71;;;
2019-04-25;CHF;104,67;CHF;104,67;CHF;104,67;104,67;;;
2019-04-26;CHF;104,72;CHF;104,72;CHF;104,72;104,72;;;
2019-04-29;CHF;104,68;CHF;104,68;CHF;104,68;104,68;;;
2019-04-30;CHF;104,72;CHF;104,72;CHF;104,72;104,72;;;
2019-05-02;CHF;104,59;CHF;104,59;CHF;104,59;104,59;;;
2019-05-03;CHF;104,68;CHF;104,68;CHF;104,68;104,68;;;
2019-05-06;CHF;104,65;CHF;104,65;CHF;104,65;104,65;;;
2019-05-07;CHF;104,57;CHF;104,57;CHF;104,57;104,57;;;
2019-05-08;CHF;104,54;CHF;104,54;CHF;104,54;104,54;;;
2019-05-09;CHF;104,17;CHF;104,17;CHF;104,17;104,17;;;
2019-05-10;CHF;104,24;CHF;104,24;CHF;104,24;104,24;;;
2019-05-13;CHF;103,9;CHF;103,9;CHF;103,9;103,9;;;
2019-05-14;CHF;104,12;CHF;104,12;CHF;104,12;104,12;;;
2019-05-15;CHF;104,31;CHF;104,31;CHF;104,31;104,31;;;
2019-05-16;CHF;104,56;CHF;104,56;CHF;104,56;104,56;;;
2019-05-17;CHF;104,5;CHF;104,5;CHF;104,5;104,5;;;
2019-05-20;CHF;104,25;CHF;104,25;CHF;104,25;104,25;;;
2019-05-21;CHF;104,37;CHF;104,37;CHF;104,37;104,37;;;
2019-05-22;CHF;104,43;CHF;104,43;CHF;104,43;104,43;;;
2019-05-23;CHF;104,19;CHF;104,19;CHF;104,19;104,19;;;
2019-05-24;CHF;104,27;CHF;104,27;CHF;104,27;104,27;;;
2019-05-27;CHF;104,36;CHF;104,36;CHF;104,36;104,36;;;
2019-05-28;CHF;104,38;CHF;104,38;CHF;104,38;104,38;;;
2019-05-29;CHF;104,11;CHF;104,11;CHF;104,11;104,11;;;
2019-05-31;CHF;104,15;CHF;104,15;CHF;104,15;104,15;;;
2019-06-03;CHF;104,22;CHF;104,22;CHF;104,22;104,22;;;
2019-06-04;CHF;104,28;CHF;104,28;CHF;104,28;104,28;;;
2019-06-05;CHF;104,41;CHF;104,41;CHF;104,41;104,41;;;
2019-06-06;CHF;104,46;CHF;104,46;CHF;104,46;104,46;;;
2019-06-07;CHF;104,77;CHF;104,77;CHF;104,77;104,77;;;
2019-06-11;CHF;104,88;CHF;104,88;CHF;104,88;104,88;;;
2019-06-12;CHF;104,81;CHF;104,81;CHF;104,81;104,81;;;
2019-06-13;CHF;104,86;CHF;104,86;CHF;104,86;104,86;;;
2019-06-14;CHF;104,91;CHF;104,91;CHF;104,91;104,91;;;
2019-06-17;CHF;104,87;CHF;104,87;CHF;104,87;104,87;;;
2019-06-18;CHF;105,44;CHF;105,44;CHF;105,44;105,44;;;
2019-06-19;CHF;105,24;CHF;105,24;CHF;105,24;105,24;;;
2019-06-20;CHF;105,31;CHF;105,31;CHF;105,31;105,31;;;
2019-06-21;CHF;105,09;CHF;105,09;CHF;105,09;105,09;;;
2019-06-24;CHF;105;CHF;105;CHF;105;105;;;
2019-06-25;CHF;104,98;CHF;104,98;CHF;104,98;104,98;;;
2019-06-26;CHF;104,92;CHF;104,92;CHF;104,92;104,92;;;
2019-06-27;CHF;105,09;CHF;105,09;CHF;105,09;105,09;;;
2019-06-28;CHF;105,23;CHF;105,23;CHF;105,23;105,23;;;
2019-07-01;CHF;105,58;CHF;105,58;CHF;105,58;105,58;;;
2019-07-02;CHF;105,81;CHF;105,81;CHF;105,81;105,81;;;
2019-07-03;CHF;106,08;CHF;106,08;CHF;106,08;106,08;;;
2019-07-04;CHF;106,11;CHF;106,11;CHF;106,11;106,11;;;
2019-07-05;CHF;105,86;CHF;105,86;CHF;105,86;105,86;;;
2019-07-08;CHF;105,97;CHF;105,97;CHF;105,97;105,97;;;
2019-07-09;CHF;105,72;CHF;105,72;CHF;105,72;105,72;;;
2019-07-10;CHF;105,48;CHF;105,48;CHF;105,48;105,48;;;
2019-07-11;CHF;105,28;CHF;105,28;CHF;105,28;105,28;;;
2019-07-12;CHF;105,15;CHF;105,15;CHF;105,15;105,15;;;
2019-07-15;CHF;105,36;CHF;105,36;CHF;105,36;105,36;;;
2019-07-16;CHF;105,45;CHF;105,45;CHF;105,45;105,45;;;
2019-07-17;CHF;105,64;CHF;105,64;CHF;105,64;105,64;;;
2019-07-18;CHF;105,68;CHF;105,68;CHF;105,68;105,68;;;
2019-07-19;CHF;105,6;CHF;105,6;CHF;105,6;105,6;;;
2019-07-22;CHF;105,6;CHF;105,6;CHF;105,6;105,6;;;
2019-07-23;CHF;105,79;CHF;105,79;CHF;105,79;105,79;;;
2019-07-24;CHF;105,95;CHF;105,95;CHF;105,95;105,95;;;
2019-07-25;CHF;105,91;CHF;105,91;CHF;105,91;105,91;;;
2019-07-26;CHF;106,09;CHF;106,09;CHF;106,09;106,09;;;
2019-07-29;CHF;106,21;CHF;106,21;CHF;106,21;106,21;;;
2019-07-30;CHF;106,1;CHF;106,1;CHF;106,1;106,1;;;
2019-07-31;CHF;106,12;CHF;106,12;CHF;106,12;106,12;;;
2019-08-02;CHF;105,98;CHF;105,98;CHF;105,98;105,98;;;
2019-08-05;CHF;105,48;CHF;105,48;CHF;105,48;105,48;;;
2019-08-06;CHF;105,57;CHF;105,57;CHF;105,57;105,57;;;
2019-08-07;CHF;105,9;CHF;105,9;CHF;105,9;105,9;;;
2019-08-08;CHF;106,22;CHF;106,22;CHF;106,22;106,22;;;
2019-08-09;CHF;106,13;CHF;106,13;CHF;106,13;106,13;;;
2019-08-12;CHF;106,04;CHF;106,04;CHF;106,04;106,04;;;
2019-08-13;CHF;106,3;CHF;106,3;CHF;106,3;106,3;;;
2019-08-14;CHF;106,15;CHF;106,15;CHF;106,15;106,15;;;
2019-08-15;CHF;106,52;CHF;106,52;CHF;106,52;106,52;;;
2019-08-16;CHF;106,83;CHF;106,83;CHF;106,83;106,83;;;
2019-08-19;CHF;106,77;CHF;106,77;CHF;106,77;106,77;;;
2019-08-20;CHF;106,7;CHF;106,7;CHF;106,7;106,7;;;
2019-08-21;CHF;106,69;CHF;106,69;CHF;106,69;106,69;;;
2019-08-22;CHF;106,46;CHF;106,46;CHF;106,46;106,46;;;
2019-08-23;CHF;106,24;CHF;106,24;CHF;106,24;106,24;;;
2019-08-26;CHF;106,3;CHF;106,3;CHF;106,3;106,3;;;
2019-08-27;CHF;106,59;CHF;106,59;CHF;106,59;106,59;;;
2019-08-28;CHF;106,75;CHF;106,75;CHF;106,75;106,75;;;
2019-08-29;CHF;106,88;CHF;106,88;CHF;106,88;106,88;;;
2019-08-30;CHF;107,09;CHF;107,09;CHF;107,09;107,09;;;
2019-09-02;CHF;107,03;CHF;107,03;CHF;107,03;107,03;;;
2019-09-03;CHF;106,89;CHF;106,89;CHF;106,89;106,89;;;
2019-09-04;CHF;106,86;CHF;106,86;CHF;106,86;106,86;;;
2019-09-05;CHF;106,88;CHF;106,88;CHF;106,88;106,88;;;
2019-09-06;CHF;107,09;CHF;107,09;CHF;107,09;107,09;;;
2019-09-09;CHF;106,94;CHF;106,94;CHF;106,94;106,94;;;
2019-09-10;CHF;106,71;CHF;106,71;CHF;106,71;106,71;;;
2019-09-11;CHF;106,76;CHF;106,76;CHF;106,76;106,76;;;
2019-09-12;CHF;106,61;CHF;106,61;CHF;106,61;106,61;;;
2019-09-13;CHF;106,16;CHF;106,16;CHF;106,16;106,16;;;
2019-09-16;CHF;106,24;CHF;106,24;CHF;106,24;106,24;;;
2019-09-17;CHF;106,55;CHF;106,55;CHF;106,55;106,55;;;
2019-09-18;CHF;106,76;CHF;106,76;CHF;106,76;106,76;;;
2019-09-19;CHF;106,65;CHF;106,65;CHF;106,65;106,65;;;
2019-09-20;CHF;106,66;CHF;106,66;CHF;106,66;106,66;;;
2019-09-23;CHF;106,8;CHF;106,8;CHF;106,8;106,8;;;
2019-09-24;CHF;106,79;CHF;106,79;CHF;106,79;106,79;;;
2019-09-25;CHF;106,63;CHF;106,63;CHF;106,63;106,63;;;
2019-09-26;CHF;106,77;CHF;106,77;CHF;106,77;106,77;;;
2019-09-27;CHF;106,72;CHF;106,72;CHF;106,72;106,72;;;
2019-09-30;CHF;106,84;CHF;106,84;CHF;106,84;106,84;;;
2019-10-01;CHF;106,55;CHF;106,55;CHF;106,55;106,55;;;
2019-10-02;CHF;106,14;CHF;106,14;CHF;106,14;106,14;;;
2019-10-03;CHF;106,41;CHF;106,41;CHF;106,41;106,41;;;
2019-10-04;CHF;106,65;CHF;106,65;CHF;106,65;106,65;;;
2019-10-07;CHF;106,73;CHF;106,73;CHF;106,73;106,73;;;
2019-10-08;CHF;106,41;CHF;106,41;CHF;106,41;106,41;;;
2019-10-09;CHF;106,46;CHF;106,46;CHF;106,46;106,46;;;
2019-10-10;CHF;106,38;CHF;106,38;CHF;106,38;106,38;;;
2019-10-11;CHF;106,59;CHF;106,59;CHF;106,59;106,59;;;
2019-10-14;CHF;106,49;CHF;106,49;CHF;106,49;106,49;;;
2019-10-15;CHF;106,6;CHF;106,6;CHF;106,6;106,6;;;
2019-10-16;CHF;106,4;CHF;106,4;CHF;106,4;106,4;;;
2019-10-17;CHF;106,25;CHF;106,25;CHF;106,25;106,25;;;
2019-10-18;CHF;106,14;CHF;106,14;CHF;106,14;106,14;;;
2019-10-21;CHF;106,09;CHF;106,09;CHF;106,09;106,09;;;
2019-10-22;CHF;106,23;CHF;106,23;CHF;106,23;106,23;;;
2019-10-23;CHF;106,35;CHF;106,35;CHF;106,35;106,35;;;
2019-10-24;CHF;106,47;CHF;106,47;CHF;106,47;106,47;;;
2019-10-25;CHF;106,52;CHF;106,52;CHF;106,52;106,52;;;
2019-10-28;CHF;106,48;CHF;106,48;CHF;106,48;106,48;;;
2019-10-29;CHF;106,51;CHF;106,51;CHF;106,51;106,51;;;
2019-10-30;CHF;106,52;CHF;106,52;CHF;106,52;106,52;;;
2019-10-31;CHF;106,64;CHF;106,64;CHF;106,64;106,64;;;
2019-11-01;CHF;106,68;CHF;106,68;CHF;106,68;106,68;;;
2019-11-04;CHF;106,75;CHF;106,75;CHF;106,75;106,75;;;
2019-11-05;CHF;106,61;CHF;106,61;CHF;106,61;106,61;;;
2019-11-06;CHF;106,69;CHF;106,69;CHF;106,69;106,69;;;
2019-11-07;CHF;106,59;CHF;106,59;CHF;106,59;106,59;;;
2019-11-08;CHF;106,56;CHF;106,56;CHF;106,56;106,56;;;
2019-11-11;CHF;106,47;CHF;106,47;CHF;106,47;106,47;;;
2019-11-12;CHF;106,47;CHF;106,47;CHF;106,47;106,47;;;
2019-11-13;CHF;106,63;CHF;106,63;CHF;106,63;106,63;;;
2019-11-14;CHF;106,63;CHF;106,63;CHF;106,63;106,63;;;
2019-11-15;CHF;106,87;CHF;106,87;CHF;106,87;106,87;;;
2019-11-18;CHF;106,96;CHF;106,96;CHF;106,96;106,96;;;
2019-11-19;CHF;107,06;CHF;107,06;CHF;107,06;107,06;;;
2019-11-20;CHF;107,17;CHF;107,17;CHF;107,17;107,17;;;
2019-11-21;CHF;106,97;CHF;106,97;CHF;106,97;106,97;;;
2019-11-22;CHF;107,15;CHF;107,15;CHF;107,15;107,15;;;
2019-11-25;CHF;107,35;CHF;107,35;CHF;107,35;107,35;;;
2019-11-26;CHF;107,58;CHF;107,58;CHF;107,58;107,58;;;
2019-11-27;CHF;107,69;CHF;107,69;CHF;107,69;107,69;;;
2019-11-28;CHF;107,66;CHF;107,66;CHF;107,66;107,66;;;
2019-11-29;CHF;107,64;CHF;107,64;CHF;107,64;107,64;;;
2019-12-02;CHF;107,1;CHF;107,1;CHF;107,1;107,1;;;
2019-12-03;CHF;107,04;CHF;107,04;CHF;107,04;107,04;;;
2019-12-04;CHF;107,3;CHF;107,3;CHF;107,3;107,3;;;
2019-12-05;CHF;107,22;CHF;107,22;CHF;107,22;107,22;;;
2019-12-06;CHF;107,49;CHF;107,49;CHF;107,49;107,49;;;
2019-12-09;CHF;107,43;CHF;107,43;CHF;107,43;107,43;;;
2019-12-10;CHF;107,17;CHF;107,17;CHF;107,17;107,17;;;
2019-12-11;CHF;107,31;CHF;107,31;CHF;107,31;107,31;;;
2019-12-12;CHF;107,34;CHF;107,34;CHF;107,34;107,34;;;
2019-12-13;CHF;107,35;CHF;107,35;CHF;107,35;107,35;;;
2019-12-16;CHF;107,63;CHF;107,63;CHF;107,63;107,63;;;
2019-12-17;CHF;107,51;CHF;107,51;CHF;107,51;107,51;;;
2019-12-18;CHF;107,43;CHF;107,43;CHF;107,43;107,43;;;
2019-12-19;CHF;107,33;CHF;107,33;CHF;107,33;107,33;;;
2019-12-20;CHF;107,61;CHF;107,61;CHF;107,61;107,61;;;
2019-12-23;CHF;107,64;CHF;107,64;CHF;107,64;107,64;;;
2019-12-27;CHF;107,68;CHF;107,68;CHF;107,68;107,68;;;
2019-12-30;CHF;107,15;CHF;107,15;CHF;107,15;107,15;;;
2019-12-31;CHF;107,16;CHF;107,16;CHF;107,16;107,16;;;
2020-01-03;CHF;107,68;CHF;107,68;CHF;107,68;107,68;;;
2020-01-06;CHF;107,73;CHF;107,73;CHF;107,73;107,73;;;
2020-01-07;CHF;107,78;CHF;107,78;CHF;107,78;107,78;;;
2020-01-08;CHF;107,68;CHF;107,68;CHF;107,68;107,68;;;
2020-01-09;CHF;107,65;CHF;107,65;CHF;107,65;107,65;;;
2020-01-10;CHF;107,67;CHF;107,67;CHF;107,67;107,67;;;
2020-01-13;CHF;107,54;CHF;107,54;CHF;107,54;107,54;;;
2020-01-14;CHF;107,57;CHF;107,57;CHF;107,57;107,57;;;
2020-01-15;CHF;107,71;CHF;107,71;CHF;107,71;107,71;;;
2020-01-16;CHF;107,84;CHF;107,84;CHF;107,84;107,84;;;
2020-01-17;CHF;108,04;CHF;108,04;CHF;108,04;108,04;;;
2020-01-20;CHF;108,11;CHF;108,11;CHF;108,11;108,11;;;
2020-01-21;CHF;108,34;CHF;108,34;CHF;108,34;108,34;;;
2020-01-22;CHF;108,48;CHF;108,48;CHF;108,48;108,48;;;
2020-01-23;CHF;108,44;CHF;108,44;CHF;108,44;108,44;;;
2020-01-24;CHF;108,6;CHF;108,6;CHF;108,6;108,6;;;
2020-01-27;CHF;108,32;CHF;108,32;CHF;108,32;108,32;;;
2020-01-28;CHF;108,42;CHF;108,42;CHF;108,42;108,42;;;
2020-01-29;CHF;108,56;CHF;108,56;CHF;108,56;108,56;;;
2020-01-30;CHF;108,35;CHF;108,35;CHF;108,35;108,35;;;
2020-01-31;CHF;108,11;CHF;108,11;CHF;108,11;108,11;;;
2020-02-03;CHF;108,25;CHF;108,25;CHF;108,25;108,25;;;
2020-02-04;CHF;108,57;CHF;108,57;CHF;108,57;108,57;;;
2020-02-05;CHF;108,79;CHF;108,79;CHF;108,79;108,79;;;
2020-02-06;CHF;108,83;CHF;108,83;CHF;108,83;108,83;;;
