sep=;
Migros Bank (CH) Fonds – 25 V - CH0023406496 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2013-04-25;CHF;104,16;CHF;101,669;CHF;115,108;104,16;;;
2013-04-26;CHF;104;CHF;101,513;CHF;114,932;104;;;
2013-04-29;CHF;104,16;CHF;101,669;CHF;115,108;104,16;;;
2013-04-30;CHF;104,08;CHF;101,591;CHF;115,02;104,08;;;
2013-05-02;CHF;104,16;CHF;101,669;CHF;115,108;104,16;;;
2013-05-03;CHF;104,39;CHF;101,894;CHF;115,363;104,39;;;
2013-05-06;CHF;104,48;CHF;101,982;CHF;115,462;104,48;;;
2013-05-07;CHF;104,69;CHF;102,187;CHF;115,694;104,69;;;
2013-05-08;CHF;104,98;CHF;102,47;CHF;116,015;104,98;;;
2013-05-10;CHF;105,38;CHF;102,86;CHF;116,457;105,38;;;
2013-05-13;CHF;105,34;CHF;102,821;CHF;116,413;105,34;;;
2013-05-14;CHF;105,47;CHF;102,948;CHF;116,556;105,47;;;
2013-05-15;CHF;105,86;CHF;103,329;CHF;116,987;105,86;;;
2013-05-16;CHF;105,62;CHF;103,095;CHF;116,722;105,62;;;
2013-05-17;CHF;106,06;CHF;103,524;CHF;117,208;106,06;;;
2013-05-21;CHF;106,1;CHF;103,563;CHF;117,252;106,1;;;
2013-05-22;CHF;106,46;CHF;103,915;CHF;117,65;106,46;;;
2013-05-23;CHF;105,51;CHF;102,987;CHF;116,6;105,51;;;
2013-05-24;CHF;105,22;CHF;102,704;CHF;116,28;105,22;;;
2013-05-27;CHF;105,26;CHF;102,743;CHF;116,324;105,26;;;
2013-05-28;CHF;105,8;CHF;103,27;CHF;116,921;105,8;;;
2013-05-29;CHF;104,82;CHF;102,314;CHF;115,838;104,82;;;
2013-05-30;CHF;104,73;CHF;102,226;CHF;115,738;104,73;;;
2013-05-31;CHF;104,52;CHF;102,021;CHF;115,506;104,52;;;
2013-06-03;CHF;104,06;CHF;101,572;CHF;114,998;104,06;;;
2013-06-04;CHF;104,06;CHF;101,572;CHF;114,998;104,06;;;
2013-06-05;CHF;103,46;CHF;100,986;CHF;114,335;103,46;;;
2013-06-06;CHF;103,03;CHF;100,567;CHF;113,86;103,03;;;
2013-06-07;CHF;103,41;CHF;100,937;CHF;114,28;103,41;;;
2013-06-10;CHF;103,43;CHF;100,957;CHF;114,302;103,43;;;
2013-06-11;CHF;102,58;CHF;100,127;CHF;113,362;102,58;;;
2013-06-12;CHF;102,41;CHF;99,961;CHF;113,175;102,41;;;
2013-06-13;CHF;102,53;CHF;100,078;CHF;113,307;102,53;;;
2013-06-14;CHF;102,6;CHF;100,147;CHF;113,385;102,6;;;
2013-06-17;CHF;103,02;CHF;100,557;CHF;113,849;103,02;;;
2013-06-18;CHF;102,89;CHF;100,43;CHF;113,705;102,89;;;
2013-06-19;CHF;102,86;CHF;100,401;CHF;113,672;102,86;;;
2013-06-20;CHF;101,73;CHF;99,298;CHF;112,423;101,73;;;
2013-06-21;CHF;101,83;CHF;99,395;CHF;112,534;101,83;;;
2013-06-24;CHF;100,7;CHF;98,292;CHF;111,285;100,7;;;
2013-06-25;CHF;101,38;CHF;98,956;CHF;112,036;101,38;;;
2013-06-26;CHF;101,94;CHF;99,503;CHF;112,655;101,94;;;
2013-06-27;CHF;102,51;CHF;100,059;CHF;113,285;102,51;;;
2013-06-28;CHF;102,43;CHF;99,981;CHF;113,197;102,43;;;
2013-07-01;CHF;102,74;CHF;100,283;CHF;113,539;102,74;;;
2013-07-02;CHF;102,78;CHF;100,322;CHF;113,583;102,78;;;
2013-07-03;CHF;102,67;CHF;100,215;CHF;113,462;102,67;;;
2013-07-04;CHF;103,22;CHF;100,752;CHF;114,07;103,22;;;
2013-07-05;CHF;103,09;CHF;100,625;CHF;113,926;103,09;;;
2013-07-08;CHF;103,48;CHF;101,006;CHF;114,357;103,48;;;
2013-07-09;CHF;103,97;CHF;101,484;CHF;114,899;103,97;;;
2013-07-10;CHF;103,96;CHF;101,474;CHF;114,887;103,96;;;
2013-07-11;CHF;103,99;CHF;101,504;CHF;114,921;103,99;;;
2013-07-12;CHF;103,59;CHF;101,113;CHF;114,479;103,59;;;
2013-07-15;CHF;103,72;CHF;101,24;CHF;114,622;103,72;;;
2013-07-16;CHF;103,43;CHF;100,957;CHF;114,302;103,43;;;
2013-07-17;CHF;103,53;CHF;101,055;CHF;114,412;103,53;;;
2013-07-18;CHF;103,78;CHF;101,299;CHF;114,689;103,78;;;
2013-07-19;CHF;103,68;CHF;101,201;CHF;114,578;103,68;;;
2013-07-22;CHF;103,67;CHF;101,191;CHF;114,567;103,67;;;
2013-07-23;CHF;103,61;CHF;101,133;CHF;114,501;103,61;;;
2013-07-24;CHF;103,52;CHF;101,045;CHF;114,401;103,52;;;
2013-07-25;CHF;103,33;CHF;100,859;CHF;114,191;103,33;;;
2013-07-26;CHF;103,14;CHF;100,674;CHF;113,981;103,14;;;
2013-07-29;CHF;103,19;CHF;100,723;CHF;114,037;103,19;;;
2013-07-30;CHF;103,21;CHF;100,742;CHF;114,059;103,21;;;
2013-07-31;CHF;103,15;CHF;100,684;CHF;113,992;103,15;;;
2013-08-02;CHF;103,58;CHF;101,103;CHF;114,468;103,58;;;
2013-08-05;CHF;103,63;CHF;101,152;CHF;114,523;103,63;;;
2013-08-06;CHF;103,45;CHF;100,976;CHF;114,324;103,45;;;
2013-08-07;CHF;103,37;CHF;100,898;CHF;114,235;103,37;;;
2013-08-08;CHF;103,43;CHF;100,957;CHF;114,302;103,43;;;
2013-08-09;CHF;103,56;CHF;101,084;CHF;114,445;103,56;;;
2013-08-12;CHF;103,75;CHF;101,269;CHF;114,655;103,75;;;
2013-08-13;CHF;103,85;CHF;101,367;CHF;114,766;103,85;;;
2013-08-14;CHF;103,93;CHF;101,445;CHF;114,854;103,93;;;
2013-08-15;CHF;103,48;CHF;101,006;CHF;114,357;103,48;;;
2013-08-16;CHF;103,32;CHF;100,85;CHF;114,18;103,32;;;
2013-08-19;CHF;103,1;CHF;100,635;CHF;113,937;103,1;;;
2013-08-20;CHF;102,95;CHF;100,488;CHF;113,771;102,95;;;
2013-08-21;CHF;102,75;CHF;100,293;CHF;113,55;102,75;;;
2013-08-22;CHF;103,03;CHF;100,567;CHF;113,86;103,03;;;
2013-08-23;CHF;102,97;CHF;100,508;CHF;113,793;102,97;;;
2013-08-26;CHF;103,12;CHF;100,654;CHF;113,959;103,12;;;
2013-08-27;CHF;102,59;CHF;100,137;CHF;113,373;102,59;;;
2013-08-28;CHF;102,38;CHF;99,932;CHF;113,141;102,38;;;
2013-08-29;CHF;102,74;CHF;100,283;CHF;113,539;102,74;;;
2013-08-30;CHF;102,66;CHF;100,205;CHF;113,451;102,66;;;
2013-09-02;CHF;103,03;CHF;100,567;CHF;113,86;103,03;;;
2013-09-03;CHF;103,07;CHF;100,606;CHF;113,904;103,07;;;
2013-09-04;CHF;103,18;CHF;100,713;CHF;114,025;103,18;;;
2013-09-05;CHF;103,33;CHF;100,859;CHF;114,191;103,33;;;
2013-09-06;CHF;103,47;CHF;100,996;CHF;114,346;103,47;;;
2013-09-09;CHF;103,42;CHF;100,947;CHF;114,291;103,42;;;
2013-09-10;CHF;103,69;CHF;101,211;CHF;114,589;103,69;;;
2013-09-11;CHF;103,77;CHF;101,289;CHF;114,677;103,77;;;
2013-09-12;CHF;103,74;CHF;101,26;CHF;114,644;103,74;;;
2013-09-13;CHF;103,88;CHF;101,396;CHF;114,799;103,88;;;
2013-09-16;CHF;103,99;CHF;101,504;CHF;114,921;103,99;;;
2013-09-17;CHF;103,98;CHF;101,494;CHF;114,91;103,98;;;
2013-09-18;CHF;104,06;CHF;101,572;CHF;114,998;104,06;;;
2013-09-19;CHF;104,11;CHF;101,621;CHF;115,053;104,11;;;
2013-09-20;CHF;103,97;CHF;101,484;CHF;114,899;103,97;;;
2013-09-23;CHF;103,83;CHF;101,347;CHF;114,744;103,83;;;
2013-09-24;CHF;103,93;CHF;101,445;CHF;114,854;103,93;;;
2013-09-25;CHF;103,93;CHF;101,445;CHF;114,854;103,93;;;
2013-09-26;CHF;103,94;CHF;101,455;CHF;114,865;103,94;;;
2013-09-27;CHF;103,83;CHF;101,347;CHF;114,744;103,83;;;
2013-09-30;CHF;103,69;CHF;101,211;CHF;114,589;103,69;;;
2013-10-01;CHF;103,91;CHF;101,425;CHF;114,832;103,91;;;
2013-10-02;CHF;103,68;CHF;101,201;CHF;114,578;103,68;;;
2013-10-03;CHF;103,54;CHF;101,064;CHF;114,423;103,54;;;
2013-10-04;CHF;103,61;CHF;101,133;CHF;114,501;103,61;;;
2013-10-07;CHF;103,55;CHF;101,074;CHF;114,434;103,55;;;
2013-10-08;CHF;103,3;CHF;100,83;CHF;114,158;103,3;;;
2013-10-09;CHF;103,3;CHF;100,83;CHF;114,158;103,3;;;
2013-10-10;CHF;103,73;CHF;101,25;CHF;114,633;103,73;;;
2013-10-11;CHF;103,97;CHF;101,484;CHF;114,899;103,97;;;
2013-10-14;CHF;103,92;CHF;101,435;CHF;114,843;103,92;;;
2013-10-15;CHF;104,04;CHF;101,552;CHF;114,976;104,04;;;
2013-10-16;CHF;104,12;CHF;101,63;CHF;115,064;104,12;;;
2013-10-17;CHF;104,16;CHF;101,669;CHF;115,108;104,16;;;
2013-10-18;CHF;104,48;CHF;101,982;CHF;115,462;104,48;;;
2013-10-21;CHF;104,57;CHF;102,07;CHF;115,562;104,57;;;
2013-10-22;CHF;103,5;CHF;102,294;CHF;115,816;103,5;;;
2013-10-23;CHF;103,32;CHF;102,116;CHF;115,614;103,32;;;
2013-10-24;CHF;103,43;CHF;102,225;CHF;115,737;103,43;;;
2013-10-25;CHF;103,51;CHF;102,304;CHF;115,827;103,51;;;
2013-10-28;CHF;103,61;CHF;102,403;CHF;115,939;103,61;;;
2013-10-29;CHF;103,68;CHF;102,472;CHF;116,017;103,68;;;
2013-10-30;CHF;103,73;CHF;102,521;CHF;116,073;103,73;;;
2013-10-31;CHF;103,86;CHF;102,65;CHF;116,219;103,86;;;
2013-11-01;CHF;103,87;CHF;102,66;CHF;116,23;103,87;;;
2013-11-04;CHF;103,92;CHF;102,709;CHF;116,286;103,92;;;
2013-11-05;CHF;103,73;CHF;102,521;CHF;116,073;103,73;;;
2013-11-06;CHF;103,94;CHF;102,729;CHF;116,308;103,94;;;
2013-11-07;CHF;104,02;CHF;102,808;CHF;116,398;104,02;;;
2013-11-08;CHF;104,05;CHF;102,838;CHF;116,431;104,05;;;
2013-11-11;CHF;104,13;CHF;102,917;CHF;116,521;104,13;;;
2013-11-12;CHF;103,88;CHF;102,67;CHF;116,241;103,88;;;
2013-11-13;CHF;103,9;CHF;102,689;CHF;116,263;103,9;;;
2013-11-14;CHF;104,15;CHF;102,937;CHF;116,543;104,15;;;
2013-11-15;CHF;104,34;CHF;103,124;CHF;116,756;104,34;;;
2013-11-18;CHF;104,42;CHF;103,203;CHF;116,845;104,42;;;
2013-11-19;CHF;104,24;CHF;103,026;CHF;116,644;104,24;;;
2013-11-20;CHF;104,21;CHF;102,996;CHF;116,61;104,21;;;
2013-11-21;CHF;104,18;CHF;102,966;CHF;116,577;104,18;;;
2013-11-22;CHF;104,12;CHF;102,907;CHF;116,509;104,12;;;
2013-11-25;CHF;104,36;CHF;103,144;CHF;116,778;104,36;;;
2013-11-26;CHF;104,24;CHF;103,026;CHF;116,644;104,24;;;
2013-11-27;CHF;104,31;CHF;103,095;CHF;116,722;104,31;;;
2013-11-28;CHF;104,34;CHF;103,124;CHF;116,756;104,34;;;
2013-11-29;CHF;104,27;CHF;103,055;CHF;116,677;104,27;;;
2013-12-02;CHF;104,14;CHF;102,927;CHF;116,532;104,14;;;
2013-12-03;CHF;103,71;CHF;102,502;CHF;116,051;103,71;;;
2013-12-04;CHF;103,4;CHF;102,195;CHF;115,704;103,4;;;
2013-12-05;CHF;103,04;CHF;101,84;CHF;115,301;103,04;;;
2013-12-06;CHF;103,13;CHF;101,928;CHF;115,402;103,13;;;
2013-12-09;CHF;103,15;CHF;101,948;CHF;115,424;103,15;;;
2013-12-10;CHF;102,93;CHF;101,731;CHF;115,178;102,93;;;
2013-12-11;CHF;102,74;CHF;101,543;CHF;114,965;102,74;;;
2013-12-12;CHF;102,5;CHF;101,306;CHF;114,697;102,5;;;
2013-12-13;CHF;102,46;CHF;101,266;CHF;114,652;102,46;;;
2013-12-16;CHF;102,55;CHF;101,355;CHF;114,753;102,55;;;
2013-12-17;CHF;102,4;CHF;101,207;CHF;114,585;102,4;;;
2013-12-18;CHF;102,63;CHF;101,434;CHF;114,842;102,63;;;
2013-12-19;CHF;103,06;CHF;101,859;CHF;115,323;103,06;;;
2013-12-20;CHF;103,26;CHF;102,057;CHF;115,547;103,26;;;
2013-12-23;CHF;103,35;CHF;102,146;CHF;115,648;103,35;;;
2013-12-24;CHF;103,44;CHF;102,235;CHF;115,749;103,44;;;
2013-12-27;CHF;103,48;CHF;102,274;CHF;115,793;103,48;;;
2013-12-30;CHF;103,53;CHF;102,324;CHF;115,849;103,53;;;
2013-12-31;CHF;103,65;CHF;102,442;CHF;115,984;103,65;;;
2014-01-03;CHF;103,97;CHF;102,759;CHF;116,342;103,97;;;
2014-01-06;CHF;104,03;CHF;102,818;CHF;116,409;104,03;;;
2014-01-07;CHF;104,4;CHF;103,184;CHF;116,823;104,4;;;
2014-01-08;CHF;104,39;CHF;103,174;CHF;116,812;104,39;;;
2014-01-09;CHF;104,22;CHF;103,006;CHF;116,621;104,22;;;
2014-01-10;CHF;104,39;CHF;103,174;CHF;116,812;104,39;;;
2014-01-13;CHF;104,47;CHF;103,253;CHF;116,901;104,47;;;
2014-01-14;CHF;104,47;CHF;103,253;CHF;116,901;104,47;;;
2014-01-15;CHF;104,81;CHF;103,589;CHF;117,282;104,81;;;
2014-01-16;CHF;104,79;CHF;103,569;CHF;117,259;104,79;;;
2014-01-17;CHF;104,94;CHF;103,717;CHF;117,427;104,94;;;
2014-01-20;CHF;105,01;CHF;103,787;CHF;117,505;105,01;;;
2014-01-21;CHF;105,14;CHF;103,915;CHF;117,651;105,14;;;
2014-01-22;CHF;105,15;CHF;103,925;CHF;117,662;105,15;;;
2014-01-23;CHF;104,77;CHF;103,549;CHF;117,237;104,77;;;
2014-01-24;CHF;103,97;CHF;102,759;CHF;116,342;103,97;;;
2014-01-27;CHF;103,75;CHF;102,541;CHF;116,095;103,75;;;
2014-01-28;CHF;103,99;CHF;102,778;CHF;116,364;103,99;;;
2014-01-29;CHF;103,81;CHF;102,601;CHF;116,163;103,81;;;
2014-01-30;CHF;104,14;CHF;102,927;CHF;116,532;104,14;;;
2014-01-31;CHF;104,22;CHF;103,006;CHF;116,621;104,22;;;
2014-02-03;CHF;103,7;CHF;102,492;CHF;116,04;103,7;;;
2014-02-04;CHF;103,74;CHF;102,531;CHF;116,084;103,74;;;
2014-02-05;CHF;103,8;CHF;102,591;CHF;116,151;103,8;;;
2014-02-06;CHF;104,01;CHF;102,798;CHF;116,386;104,01;;;
2014-02-07;CHF;104,36;CHF;103,144;CHF;116,778;104,36;;;
2014-02-10;CHF;104,32;CHF;103,105;CHF;116,733;104,32;;;
2014-02-11;CHF;104,54;CHF;103,322;CHF;116,979;104,54;;;
2014-02-12;CHF;104,8;CHF;103,579;CHF;117,27;104,8;;;
2014-02-13;CHF;104,73;CHF;103,51;CHF;117,192;104,73;;;
2014-02-14;CHF;104,87;CHF;103,648;CHF;117,349;104,87;;;
2014-02-17;CHF;104,92;CHF;103,698;CHF;117,405;104,92;;;
2014-02-18;CHF;104,91;CHF;103,688;CHF;117,393;104,91;;;
2014-02-19;CHF;104,9;CHF;103,678;CHF;117,382;104,9;;;
2014-02-20;CHF;104,78;CHF;103,559;CHF;117,248;104,78;;;
2014-02-21;CHF;104,93;CHF;103,707;CHF;117,416;104,93;;;
2014-02-24;CHF;105,15;CHF;103,925;CHF;117,662;105,15;;;
2014-02-25;CHF;105,15;CHF;103,925;CHF;117,662;105,15;;;
2014-02-26;CHF;105,3;CHF;104,073;CHF;117,83;105,3;;;
2014-02-27;CHF;105,34;CHF;104,113;CHF;117,875;105,34;;;
2014-02-28;CHF;105,13;CHF;103,905;CHF;117,64;105,13;;;
2014-03-03;CHF;104,69;CHF;103,47;CHF;117,147;104,69;;;
2014-03-04;CHF;105,27;CHF;104,044;CHF;117,796;105,27;;;
2014-03-05;CHF;105,32;CHF;104,093;CHF;117,852;105,32;;;
2014-03-06;CHF;105,33;CHF;104,103;CHF;117,863;105,33;;;
2014-03-07;CHF;104,96;CHF;103,737;CHF;117,449;104,96;;;
2014-03-10;CHF;104,9;CHF;103,678;CHF;117,382;104,9;;;
2014-03-11;CHF;104,88;CHF;103,658;CHF;117,36;104,88;;;
2014-03-12;CHF;104,65;CHF;103,431;CHF;117,103;104,65;;;
2014-03-13;CHF;104,39;CHF;103,174;CHF;116,812;104,39;;;
2014-03-14;CHF;104,11;CHF;102,897;CHF;116,498;104,11;;;
2014-03-17;CHF;104,4;CHF;103,184;CHF;116,823;104,4;;;
2014-03-18;CHF;104,7;CHF;103,48;CHF;117,158;104,7;;;
2014-03-19;CHF;104,6;CHF;103,381;CHF;117,047;104,6;;;
2014-03-20;CHF;104,62;CHF;103,401;CHF;117,069;104,62;;;
2014-03-21;CHF;104,73;CHF;103,51;CHF;117,192;104,73;;;
2014-03-24;CHF;104,57;CHF;103,352;CHF;117,013;104,57;;;
2014-03-25;CHF;105,01;CHF;103,787;CHF;117,505;105,01;;;
2014-03-26;CHF;105,08;CHF;103,856;CHF;117,584;105,08;;;
2014-03-27;CHF;105,19;CHF;103,964;CHF;117,707;105,19;;;
2014-03-28;CHF;105,36;CHF;104,132;CHF;117,897;105,36;;;
2014-03-31;CHF;105,45;CHF;104,221;CHF;117,998;105,45;;;
2014-04-01;CHF;105,58;CHF;104,35;CHF;118,143;105,58;;;
2014-04-02;CHF;105,71;CHF;104,478;CHF;118,289;105,71;;;
2014-04-03;CHF;105,92;CHF;104,686;CHF;118,524;105,92;;;
2014-04-04;CHF;106,09;CHF;104,854;CHF;118,714;106,09;;;
2014-04-07;CHF;105,68;CHF;104,449;CHF;118,255;105,68;;;
2014-04-08;CHF;105,64;CHF;104,409;CHF;118,21;105,64;;;
2014-04-09;CHF;105,64;CHF;104,409;CHF;118,21;105,64;;;
2014-04-10;CHF;105,54;CHF;104,31;CHF;118,098;105,54;;;
2014-04-11;CHF;105,13;CHF;103,905;CHF;117,64;105,13;;;
2014-04-14;CHF;105,28;CHF;104,053;CHF;117,808;105,28;;;
2014-04-15;CHF;105,28;CHF;104,053;CHF;117,808;105,28;;;
2014-04-16;CHF;105,6;CHF;104,37;CHF;118,166;105,6;;;
2014-04-17;CHF;105,69;CHF;104,459;CHF;118,266;105,69;;;
2014-04-22;CHF;106,07;CHF;104,834;CHF;118,692;106,07;;;
2014-04-23;CHF;105,92;CHF;104,686;CHF;118,524;105,92;;;
2014-04-24;CHF;105,96;CHF;104,725;CHF;118,568;105,96;;;
2014-04-25;CHF;105,79;CHF;104,557;CHF;118,378;105,79;;;
2014-04-28;CHF;105,79;CHF;104,557;CHF;118,378;105,79;;;
2014-04-29;CHF;106,1;CHF;104,864;CHF;118,725;106,1;;;
2014-04-30;CHF;106,17;CHF;104,933;CHF;118,803;106,17;;;
2014-05-02;CHF;106,16;CHF;104,923;CHF;118,792;106,16;;;
2014-05-05;CHF;106,06;CHF;104,824;CHF;118,68;106,06;;;
2014-05-06;CHF;105,9;CHF;104,666;CHF;118,501;105,9;;;
2014-05-07;CHF;105,99;CHF;104,755;CHF;118,602;105,99;;;
2014-05-08;CHF;106,27;CHF;105,032;CHF;118,915;106,27;;;
2014-05-09;CHF;106,47;CHF;105,23;CHF;119,139;106,47;;;
2014-05-12;CHF;106,75;CHF;105,506;CHF;119,452;106,75;;;
2014-05-13;CHF;106,91;CHF;105,664;CHF;119,631;106,91;;;
2014-05-14;CHF;107,19;CHF;105,941;CHF;119,945;107,19;;;
2014-05-15;CHF;107,13;CHF;105,882;CHF;119,878;107,13;;;
2014-05-16;CHF;107,11;CHF;105,862;CHF;119,855;107,11;;;
2014-05-19;CHF;107,07;CHF;105,823;CHF;119,811;107,07;;;
2014-05-20;CHF;106,9;CHF;105,655;CHF;119,62;106,9;;;
2014-05-21;CHF;107,05;CHF;105,803;CHF;119,788;107,05;;;
2014-05-22;CHF;107,2;CHF;105,951;CHF;119,956;107,2;;;
2014-05-23;CHF;107,31;CHF;106,06;CHF;120,079;107,31;;;
2014-05-26;CHF;107,4;CHF;106,149;CHF;120,18;107,4;;;
2014-05-27;CHF;107,57;CHF;106,317;CHF;120,37;107,57;;;
2014-05-28;CHF;107,65;CHF;106,396;CHF;120,46;107,65;;;
2014-05-30;CHF;107,54;CHF;106,287;CHF;120,336;107,54;;;
2014-06-02;CHF;107,68;CHF;106,425;CHF;120,493;107,68;;;
2014-06-03;CHF;107,51;CHF;106,257;CHF;120,303;107,51;;;
2014-06-04;CHF;107,44;CHF;106,188;CHF;120,225;107,44;;;
2014-06-05;CHF;107,54;CHF;106,287;CHF;120,336;107,54;;;
2014-06-06;CHF;107,81;CHF;106,554;CHF;120,639;107,81;;;
2014-06-10;CHF;107,97;CHF;106,712;CHF;120,818;107,97;;;
2014-06-11;CHF;107,84;CHF;106,584;CHF;120,672;107,84;;;
2014-06-12;CHF;107,78;CHF;106,524;CHF;120,605;107,78;;;
2014-06-13;CHF;107,77;CHF;106,514;CHF;120,594;107,77;;;
2014-06-16;CHF;107,7;CHF;106,445;CHF;120,515;107,7;;;
2014-06-17;CHF;107,73;CHF;106,475;CHF;120,549;107,73;;;
2014-06-18;CHF;107,76;CHF;106,505;CHF;120,583;107,76;;;
2014-06-19;CHF;107,9;CHF;106,643;CHF;120,739;107,9;;;
2014-06-20;CHF;108;CHF;106,742;CHF;120,851;108;;;
2014-06-23;CHF;107,87;CHF;106,613;CHF;120,706;107,87;;;
2014-06-24;CHF;107,86;CHF;106,603;CHF;120,695;107,86;;;
2014-06-25;CHF;107,69;CHF;106,435;CHF;120,504;107,69;;;
2014-06-26;CHF;107,78;CHF;106,524;CHF;120,605;107,78;;;
2014-06-27;CHF;107,72;CHF;106,465;CHF;120,538;107,72;;;
2014-06-30;CHF;107,65;CHF;106,396;CHF;120,46;107,65;;;
2014-07-01;CHF;107,85;CHF;106,593;CHF;120,683;107,85;;;
2014-07-02;CHF;107,86;CHF;106,603;CHF;120,695;107,86;;;
2014-07-03;CHF;108,16;CHF;106,9;CHF;121,03;108,16;;;
2014-07-04;CHF;108,18;CHF;106,92;CHF;121,053;108,18;;;
2014-07-07;CHF;108,02;CHF;106,761;CHF;120,874;108,02;;;
2014-07-08;CHF;107,83;CHF;106,574;CHF;120,661;107,83;;;
2014-07-09;CHF;107,78;CHF;106,524;CHF;120,605;107,78;;;
2014-07-10;CHF;107,62;CHF;106,366;CHF;120,426;107,62;;;
2014-07-11;CHF;107,63;CHF;106,376;CHF;120,437;107,63;;;
2014-07-14;CHF;107,85;CHF;106,593;CHF;120,683;107,85;;;
2014-07-15;CHF;107,88;CHF;106,623;CHF;120,717;107,88;;;
2014-07-16;CHF;108,15;CHF;106,89;CHF;121,019;108,15;;;
2014-07-17;CHF;107,96;CHF;106,702;CHF;120,806;107,96;;;
2014-07-18;CHF;108,09;CHF;106,831;CHF;120,952;108,09;;;
2014-07-21;CHF;108,01;CHF;106,752;CHF;120,862;108,01;;;
2014-07-22;CHF;108,37;CHF;107,107;CHF;121,265;108,37;;;
2014-07-23;CHF;108,5;CHF;107,236;CHF;121,411;108,5;;;
2014-07-24;CHF;108,54;CHF;107,275;CHF;121,455;108,54;;;
2014-07-25;CHF;108,43;CHF;107,167;CHF;121,332;108,43;;;
2014-07-28;CHF;108,35;CHF;107,088;CHF;121,243;108,35;;;
2014-07-29;CHF;108,5;CHF;107,236;CHF;121,411;108,5;;;
2014-07-30;CHF;108,33;CHF;107,068;CHF;121,22;108,33;;;
2014-07-31;CHF;107,81;CHF;106,554;CHF;120,639;107,81;;;
2014-08-04;CHF;107,57;CHF;106,317;CHF;120,37;107,57;;;
2014-08-05;CHF;107,58;CHF;106,327;CHF;120,381;107,58;;;
2014-08-06;CHF;107,42;CHF;106,168;CHF;120,202;107,42;;;
2014-08-07;CHF;107,35;CHF;106,099;CHF;120,124;107,35;;;
2014-08-08;CHF;107,27;CHF;106,02;CHF;120,034;107,27;;;
2014-08-11;CHF;107,65;CHF;106,396;CHF;120,46;107,65;;;
2014-08-12;CHF;107,74;CHF;106,485;CHF;120,56;107,74;;;
2014-08-13;CHF;107,95;CHF;106,692;CHF;120,795;107,95;;;
2014-08-14;CHF;108;CHF;106,742;CHF;120,851;108;;;
2014-08-15;CHF;107,95;CHF;106,692;CHF;120,795;107,95;;;
2014-08-18;CHF;108,17;CHF;106,91;CHF;121,041;108,17;;;
2014-08-19;CHF;108,47;CHF;107,206;CHF;121,377;108,47;;;
2014-08-20;CHF;108,54;CHF;107,275;CHF;121,455;108,54;;;
2014-08-21;CHF;108,62;CHF;107,355;CHF;121,545;108,62;;;
2014-08-22;CHF;108,59;CHF;107,325;CHF;121,511;108,59;;;
2014-08-25;CHF;108,87;CHF;107,602;CHF;121,825;108,87;;;
2014-08-26;CHF;109,01;CHF;107,74;CHF;121,981;109,01;;;
2014-08-27;CHF;109,09;CHF;107,819;CHF;122,071;109,09;;;
2014-08-28;CHF;108,98;CHF;107,71;CHF;121,948;108,98;;;
2014-08-29;CHF;109,07;CHF;107,799;CHF;122,048;109,07;;;
2014-09-01;CHF;109,27;CHF;107,997;CHF;122,272;109,27;;;
2014-09-02;CHF;109,14;CHF;107,868;CHF;122,127;109,14;;;
2014-09-03;CHF;109,2;CHF;107,928;CHF;122,194;109,2;;;
2014-09-04;CHF;109,47;CHF;108,195;CHF;122,496;109,47;;;
2014-09-05;CHF;109,47;CHF;108,195;CHF;122,496;109,47;;;
2014-09-08;CHF;109,48;CHF;108,204;CHF;122,507;109,48;;;
2014-09-09;CHF;109,25;CHF;107,977;CHF;122,25;109,25;;;
2014-09-10;CHF;109,32;CHF;108,046;CHF;122,328;109,32;;;
2014-09-11;CHF;109,28;CHF;108,007;CHF;122,283;109,28;;;
2014-09-12;CHF;109,12;CHF;107,849;CHF;122,104;109,12;;;
2014-09-15;CHF;109,14;CHF;107,868;CHF;122,127;109,14;;;
2014-09-16;CHF;109,13;CHF;107,859;CHF;122,116;109,13;;;
2014-09-17;CHF;109,26;CHF;107,987;CHF;122,261;109,26;;;
2014-09-18;CHF;109,21;CHF;107,938;CHF;122,205;109,21;;;
2014-09-19;CHF;109,43;CHF;108,155;CHF;122,451;109,43;;;
2014-09-22;CHF;109,35;CHF;108,076;CHF;122,362;109,35;;;
2014-09-23;CHF;109,06;CHF;107,789;CHF;122,037;109,06;;;
2014-09-24;CHF;109,25;CHF;107,977;CHF;122,25;109,25;;;
2014-09-25;CHF;109,06;CHF;107,789;CHF;122,037;109,06;;;
2014-09-26;CHF;109,16;CHF;107,888;CHF;122,149;109,16;;;
2014-09-29;CHF;108,99;CHF;107,72;CHF;121,959;108,99;;;
2014-09-30;CHF;109,15;CHF;107,878;CHF;122,138;109,15;;;
2014-10-01;CHF;109,05;CHF;107,779;CHF;122,026;109,05;;;
2014-10-02;CHF;108,51;CHF;107,246;CHF;121,422;108,51;;;
2014-10-03;CHF;108,88;CHF;107,611;CHF;121,836;108,88;;;
2014-10-06;CHF;109,08;CHF;107,809;CHF;122,06;109,08;;;
2014-10-07;CHF;108,57;CHF;107,305;CHF;121,489;108,57;;;
