sep=;
Migros Bank (CH) Fonds – Sustainable 45 V - CH0102706105 (CHF)
Date;CCY Chart Price;Chart Price;CCY Adjusted Chart Price;Adjusted Chart Price;CCY Total Return Chart Price;Total Return Chart Price;Net Asset Value;Issue Price;Redemption Price;Closing Price
2012-07-20;CHF;104,14;CHF;101,157;CHF;106,362;104,14;;;
2012-07-23;CHF;103,41;CHF;100,448;CHF;105,617;103,41;;;
2012-07-24;CHF;103,33;CHF;100,371;CHF;105,535;103,33;;;
2012-07-25;CHF;103,27;CHF;100,312;CHF;105,474;103,27;;;
2012-07-26;CHF;103,82;CHF;100,847;CHF;106,035;103,82;;;
2012-07-27;CHF;104,28;CHF;101,293;CHF;106,505;104,28;;;
2012-07-30;CHF;104,79;CHF;101,789;CHF;107,026;104,79;;;
2012-07-31;CHF;104,76;CHF;101,76;CHF;106,995;104,76;;;
2012-08-02;CHF;104,81;CHF;101,808;CHF;107,047;104,81;;;
2012-08-03;CHF;105,12;CHF;102,109;CHF;107,363;105,12;;;
2012-08-06;CHF;105,18;CHF;102,168;CHF;107,424;105,18;;;
2012-08-07;CHF;105,26;CHF;102,245;CHF;107,506;105,26;;;
2012-08-08;CHF;105,44;CHF;102,42;CHF;107,69;105,44;;;
2012-08-09;CHF;105,66;CHF;102,634;CHF;107,915;105,66;;;
2012-08-10;CHF;105,61;CHF;102,585;CHF;107,864;105,61;;;
2012-08-13;CHF;105,49;CHF;102,469;CHF;107,741;105,49;;;
2012-08-14;CHF;105,74;CHF;102,712;CHF;107,996;105,74;;;
2012-08-15;CHF;105,76;CHF;102,731;CHF;108,017;105,76;;;
2012-08-16;CHF;105,86;CHF;102,828;CHF;108,119;105,86;;;
2012-08-17;CHF;106,07;CHF;103,032;CHF;108,333;106,07;;;
2012-08-20;CHF;105,93;CHF;102,896;CHF;108,19;105,93;;;
2012-08-21;CHF;105,75;CHF;102,721;CHF;108,007;105,75;;;
2012-08-22;CHF;105,48;CHF;102,459;CHF;107,731;105,48;;;
2012-08-23;CHF;105,21;CHF;102,197;CHF;107,455;105,21;;;
2012-08-24;CHF;105,41;CHF;102,391;CHF;107,659;105,41;;;
2012-08-27;CHF;105,4;CHF;102,381;CHF;107,649;105,4;;;
2012-08-28;CHF;105,02;CHF;102,012;CHF;107,261;105,02;;;
2012-08-29;CHF;105,07;CHF;102,061;CHF;107,312;105,07;;;
2012-08-30;CHF;104,89;CHF;101,886;CHF;107,128;104,89;;;
2012-08-31;CHF;104,9;CHF;101,896;CHF;107,138;104,9;;;
2012-09-03;CHF;105,2;CHF;102,187;CHF;107,445;105,2;;;
2012-09-04;CHF;104,86;CHF;101,857;CHF;107,098;104,86;;;
2012-09-05;CHF;105,09;CHF;102,08;CHF;107,333;105,09;;;
2012-09-06;CHF;105,82;CHF;102,789;CHF;108,078;105,82;;;
2012-09-07;CHF;105,75;CHF;102,721;CHF;108,007;105,75;;;
2012-09-10;CHF;105,56;CHF;102,537;CHF;107,813;105,56;;;
2012-09-11;CHF;105,5;CHF;102,479;CHF;107,751;105,5;;;
2012-09-12;CHF;105,4;CHF;102,381;CHF;107,649;105,4;;;
2012-09-13;CHF;105,71;CHF;102,683;CHF;107,966;105,71;;;
2012-09-14;CHF;105,84;CHF;102,809;CHF;108,099;105,84;;;
2012-09-17;CHF;105,73;CHF;102,702;CHF;107,986;105,73;;;
2012-09-18;CHF;105,68;CHF;102,653;CHF;107,935;105,68;;;
2012-09-19;CHF;105,81;CHF;102,78;CHF;108,068;105,81;;;
2012-09-20;CHF;105,84;CHF;102,809;CHF;108,099;105,84;;;
2012-09-21;CHF;106,04;CHF;103,003;CHF;108,303;106,04;;;
2012-09-24;CHF;105,97;CHF;102,935;CHF;108,231;105,97;;;
2012-09-25;CHF;105,83;CHF;102,799;CHF;108,088;105,83;;;
2012-09-26;CHF;105,4;CHF;102,381;CHF;107,649;105,4;;;
2012-09-27;CHF;105,54;CHF;102,517;CHF;107,792;105,54;;;
2012-09-28;CHF;105,3;CHF;102,284;CHF;107,547;105,3;;;
2012-10-01;CHF;105,85;CHF;102,819;CHF;108,109;105,85;;;
2012-10-02;CHF;105,83;CHF;102,799;CHF;108,088;105,83;;;
2012-10-03;CHF;105,8;CHF;102,77;CHF;108,058;105,8;;;
2012-10-04;CHF;105,92;CHF;102,887;CHF;108,18;105,92;;;
2012-10-05;CHF;106,11;CHF;103,071;CHF;108,374;106,11;;;
2012-10-08;CHF;106,02;CHF;102,984;CHF;108,282;106,02;;;
2012-10-09;CHF;105,84;CHF;102,809;CHF;108,099;105,84;;;
2012-10-10;CHF;105,58;CHF;102,556;CHF;107,833;105,58;;;
2012-10-11;CHF;105,65;CHF;102,624;CHF;107,904;105,65;;;
2012-10-12;CHF;105,57;CHF;102,547;CHF;107,823;105,57;;;
2012-10-15;CHF;105,92;CHF;102,887;CHF;108,18;105,92;;;
2012-10-16;CHF;106,3;CHF;103,256;CHF;108,568;106,3;;;
2012-10-17;CHF;106,27;CHF;103,226;CHF;108,538;106,27;;;
2012-10-18;CHF;106,23;CHF;103,188;CHF;108,497;106,23;;;
2012-10-19;CHF;106,03;CHF;102,993;CHF;108,293;106,03;;;
2012-10-22;CHF;104,62;CHF;102,887;CHF;108,18;104,62;;;
2012-10-23;CHF;103,99;CHF;102,267;CHF;107,529;103,99;;;
2012-10-24;CHF;103,93;CHF;102,208;CHF;107,467;103,93;;;
2012-10-25;CHF;103,92;CHF;102,198;CHF;107,456;103,92;;;
2012-10-26;CHF;103,94;CHF;102,218;CHF;107,477;103,94;;;
2012-10-29;CHF;103,78;CHF;102,06;CHF;107,312;103,78;;;
2012-10-30;CHF;103,78;CHF;102,06;CHF;107,312;103,78;;;
2012-10-31;CHF;103,56;CHF;101,844;CHF;107,084;103,56;;;
2012-11-01;CHF;104,03;CHF;102,306;CHF;107,57;104,03;;;
2012-11-02;CHF;104,29;CHF;102,562;CHF;107,839;104,29;;;
2012-11-05;CHF;104,39;CHF;102,66;CHF;107,942;104,39;;;
2012-11-06;CHF;104,66;CHF;102,926;CHF;108,222;104,66;;;
2012-11-07;CHF;104,22;CHF;102,493;CHF;107,767;104,22;;;
2012-11-08;CHF;104,25;CHF;102,523;CHF;107,798;104,25;;;
2012-11-09;CHF;104,29;CHF;102,562;CHF;107,839;104,29;;;
2012-11-12;CHF;104,15;CHF;102,424;CHF;107,694;104,15;;;
2012-11-13;CHF;104,31;CHF;102,582;CHF;107,86;104,31;;;
2012-11-14;CHF;103,94;CHF;102,218;CHF;107,477;103,94;;;
2012-11-15;CHF;103,41;CHF;101,697;CHF;106,929;103,41;;;
2012-11-16;CHF;103,25;CHF;101,539;CHF;106,764;103,25;;;
2012-11-19;CHF;103,98;CHF;102,257;CHF;107,518;103,98;;;
2012-11-20;CHF;103,93;CHF;102,208;CHF;107,467;103,93;;;
2012-11-21;CHF;104,01;CHF;102,287;CHF;107,549;104,01;;;
2012-11-22;CHF;104,18;CHF;102,454;CHF;107,725;104,18;;;
2012-11-23;CHF;104,44;CHF;102,71;CHF;107,994;104,44;;;
2012-11-26;CHF;104,26;CHF;102,532;CHF;107,808;104,26;;;
2012-11-27;CHF;104,37;CHF;102,641;CHF;107,922;104,37;;;
2012-11-28;CHF;104,69;CHF;102,955;CHF;108,253;104,69;;;
2012-11-29;CHF;105,01;CHF;103,27;CHF;108,583;105,01;;;
2012-11-30;CHF;105,02;CHF;103,28;CHF;108,594;105,02;;;
2012-12-03;CHF;105,08;CHF;103,339;CHF;108,656;105,08;;;
2012-12-04;CHF;105,22;CHF;103,477;CHF;108,801;105,22;;;
2012-12-05;CHF;105,29;CHF;103,545;CHF;108,873;105,29;;;
2012-12-06;CHF;105,74;CHF;103,988;CHF;109,338;105,74;;;
2012-12-07;CHF;105,86;CHF;104,106;CHF;109,462;105,86;;;
2012-12-10;CHF;105,97;CHF;104,214;CHF;109,576;105,97;;;
2012-12-11;CHF;106,18;CHF;104,421;CHF;109,793;106,18;;;
2012-12-12;CHF;105,98;CHF;104,224;CHF;109,587;105,98;;;
2012-12-13;CHF;105,63;CHF;103,88;CHF;109,225;105,63;;;
2012-12-14;CHF;105,49;CHF;103,742;CHF;109,08;105,49;;;
2012-12-17;CHF;105,57;CHF;103,821;CHF;109,163;105,57;;;
2012-12-18;CHF;105,73;CHF;103,978;CHF;109,328;105,73;;;
2012-12-19;CHF;105,89;CHF;104,135;CHF;109,493;105,89;;;
2012-12-20;CHF;105,77;CHF;104,017;CHF;109,369;105,77;;;
2012-12-21;CHF;105,67;CHF;103,919;CHF;109,266;105,67;;;
2012-12-24;CHF;105,6;CHF;103,85;CHF;109,194;105,6;;;
2012-12-27;CHF;105,44;CHF;103,693;CHF;109,028;105,44;;;
2012-12-28;CHF;105,07;CHF;103,329;CHF;108,646;105,07;;;
2012-12-31;CHF;105,31;CHF;103,565;CHF;108,894;105,31;;;
2013-01-03;CHF;106,6;CHF;104,834;CHF;110,228;106,6;;;
2013-01-04;CHF;106,78;CHF;105,011;CHF;110,414;106,78;;;
2013-01-07;CHF;106,63;CHF;104,863;CHF;110,259;106,63;;;
2013-01-08;CHF;106,65;CHF;104,883;CHF;110,279;106,65;;;
2013-01-09;CHF;106,99;CHF;105,217;CHF;110,631;106,99;;;
2013-01-10;CHF;106,83;CHF;105,06;CHF;110,465;106,83;;;
2013-01-11;CHF;106,97;CHF;105,198;CHF;110,61;106,97;;;
2013-01-14;CHF;107,14;CHF;105,365;CHF;110,786;107,14;;;
2013-01-15;CHF;107,63;CHF;105,847;CHF;111,293;107,63;;;
2013-01-16;CHF;107,66;CHF;105,876;CHF;111,324;107,66;;;
2013-01-17;CHF;108,35;CHF;106,555;CHF;112,037;108,35;;;
2013-01-18;CHF;108,18;CHF;106,388;CHF;111,861;108,18;;;
2013-01-21;CHF;108,01;CHF;106,22;CHF;111,686;108,01;;;
2013-01-22;CHF;107,86;CHF;106,073;CHF;111,53;107,86;;;
2013-01-23;CHF;108,37;CHF;106,574;CHF;112,058;108,37;;;
2013-01-24;CHF;108,68;CHF;106,879;CHF;112,378;108,68;;;
2013-01-25;CHF;108,61;CHF;106,81;CHF;112,306;108,61;;;
2013-01-28;CHF;108,62;CHF;106,82;CHF;112,316;108,62;;;
2013-01-29;CHF;108,51;CHF;106,712;CHF;112,203;108,51;;;
2013-01-30;CHF;107,98;CHF;106,191;CHF;111,655;107,98;;;
2013-01-31;CHF;107,93;CHF;106,142;CHF;111,603;107,93;;;
2013-02-01;CHF;108,14;CHF;106,348;CHF;111,82;108,14;;;
2013-02-04;CHF;107,85;CHF;106,063;CHF;111,52;107,85;;;
2013-02-05;CHF;108,21;CHF;106,417;CHF;111,892;108,21;;;
2013-02-06;CHF;108,27;CHF;106,476;CHF;111,954;108,27;;;
2013-02-07;CHF;108,01;CHF;106,22;CHF;111,686;108,01;;;
2013-02-08;CHF;108,42;CHF;106,624;CHF;112,11;108,42;;;
2013-02-11;CHF;108,51;CHF;106,712;CHF;112,203;108,51;;;
2013-02-12;CHF;108,58;CHF;106,781;CHF;112,275;108,58;;;
2013-02-13;CHF;108,85;CHF;107,046;CHF;112,554;108,85;;;
2013-02-14;CHF;109,06;CHF;107,253;CHF;112,771;109,06;;;
2013-02-15;CHF;109,22;CHF;107,41;CHF;112,937;109,22;;;
2013-02-18;CHF;109,22;CHF;107,41;CHF;112,937;109,22;;;
2013-02-19;CHF;109,7;CHF;107,882;CHF;113,433;109,7;;;
2013-02-20;CHF;109,65;CHF;107,833;CHF;113,381;109,65;;;
2013-02-21;CHF;109,13;CHF;107,322;CHF;112,844;109,13;;;
2013-02-22;CHF;109,62;CHF;107,804;CHF;113,35;109,62;;;
2013-02-25;CHF;109,58;CHF;107,764;CHF;113,309;109,58;;;
2013-02-26;CHF;109,17;CHF;107,361;CHF;112,885;109,17;;;
2013-02-27;CHF;109,6;CHF;107,784;CHF;113,33;109,6;;;
2013-02-28;CHF;110,21;CHF;108,384;CHF;113,96;110,21;;;
2013-03-01;CHF;110,57;CHF;108,738;CHF;114,333;110,57;;;
2013-03-04;CHF;110,55;CHF;108,718;CHF;114,312;110,55;;;
2013-03-05;CHF;111,27;CHF;109,426;CHF;115,057;111,27;;;
2013-03-06;CHF;111,3;CHF;109,456;CHF;115,088;111,3;;;
2013-03-07;CHF;111,44;CHF;109,594;CHF;115,232;111,44;;;
2013-03-08;CHF;111,8;CHF;109,948;CHF;115,605;111,8;;;
2013-03-11;CHF;111,83;CHF;109,977;CHF;115,636;111,83;;;
2013-03-12;CHF;111,91;CHF;110,056;CHF;115,718;111,91;;;
2013-03-13;CHF;111,86;CHF;110,007;CHF;115,667;111,86;;;
2013-03-14;CHF;112,14;CHF;110,282;CHF;115,956;112,14;;;
2013-03-15;CHF;112,03;CHF;110,174;CHF;115,842;112,03;;;
2013-03-18;CHF;111,95;CHF;110,095;CHF;115,76;111,95;;;
2013-03-19;CHF;111,85;CHF;109,997;CHF;115,656;111,85;;;
2013-03-20;CHF;112,16;CHF;110,302;CHF;115,977;112,16;;;
2013-03-21;CHF;111,67;CHF;109,82;CHF;115,47;111,67;;;
2013-03-22;CHF;111,64;CHF;109,79;CHF;115,439;111,64;;;
2013-03-25;CHF;111,77;CHF;109,918;CHF;115,574;111,77;;;
2013-03-26;CHF;112,01;CHF;110,154;CHF;115,822;112,01;;;
2013-03-27;CHF;111,95;CHF;110,095;CHF;115,76;111,95;;;
2013-03-28;CHF;112,1;CHF;110,243;CHF;115,915;112,1;;;
2013-04-02;CHF;112,53;CHF;110,665;CHF;116,359;112,53;;;
2013-04-03;CHF;112,16;CHF;110,302;CHF;115,977;112,16;;;
2013-04-04;CHF;111,69;CHF;109,839;CHF;115,491;111,69;;;
2013-04-05;CHF;110,86;CHF;109,023;CHF;114,633;110,86;;;
2013-04-08;CHF;111,23;CHF;109,387;CHF;115,015;111,23;;;
2013-04-09;CHF;111,02;CHF;109,18;CHF;114,798;111,02;;;
2013-04-10;CHF;111,74;CHF;109,889;CHF;115,543;111,74;;;
2013-04-11;CHF;112,02;CHF;110,164;CHF;115,832;112,02;;;
2013-04-12;CHF;111,76;CHF;109,908;CHF;115,563;111,76;;;
2013-04-15;CHF;111,62;CHF;109,771;CHF;115,418;111,62;;;
2013-04-16;CHF;111,48;CHF;109,633;CHF;115,274;111,48;;;
2013-04-17;CHF;110,58;CHF;108,748;CHF;114,343;110,58;;;
2013-04-18;CHF;110,68;CHF;108,846;CHF;114,446;110,68;;;
2013-04-19;CHF;110,84;CHF;109,003;CHF;114,612;110,84;;;
2013-04-22;CHF;110,89;CHF;109,053;CHF;114,664;110,89;;;
2013-04-23;CHF;112,09;CHF;110,233;CHF;115,904;112,09;;;
2013-04-24;CHF;112,55;CHF;110,685;CHF;116,38;112,55;;;
2013-04-25;CHF;112,81;CHF;110,941;CHF;116,649;112,81;;;
2013-04-26;CHF;112,57;CHF;110,705;CHF;116,401;112,57;;;
2013-04-29;CHF;112,87;CHF;111;CHF;116,711;112,87;;;
2013-04-30;CHF;112,76;CHF;110,892;CHF;116,597;112,76;;;
2013-05-02;CHF;112,74;CHF;110,872;CHF;116,577;112,74;;;
2013-05-03;CHF;113,08;CHF;111,206;CHF;116,928;113,08;;;
2013-05-06;CHF;113,16;CHF;111,285;CHF;117,011;113,16;;;
2013-05-07;CHF;113,47;CHF;111,59;CHF;117,331;113,47;;;
2013-05-08;CHF;114,06;CHF;112,17;CHF;117,941;114,06;;;
2013-05-10;CHF;114,7;CHF;112,8;CHF;118,603;114,7;;;
2013-05-13;CHF;114,61;CHF;112,711;CHF;118,51;114,61;;;
2013-05-14;CHF;114,92;CHF;113,016;CHF;118,831;114,92;;;
2013-05-15;CHF;115,47;CHF;113,557;CHF;119,399;115,47;;;
2013-05-16;CHF;115,03;CHF;113,124;CHF;118,944;115,03;;;
2013-05-17;CHF;115,41;CHF;113,498;CHF;119,337;115,41;;;
2013-05-21;CHF;115,62;CHF;113,704;CHF;119,555;115,62;;;
2013-05-22;CHF;116,05;CHF;114,127;CHF;119,999;116,05;;;
2013-05-23;CHF;114,77;CHF;112,868;CHF;118,676;114,77;;;
2013-05-24;CHF;114,52;CHF;112,622;CHF;118,417;114,52;;;
2013-05-27;CHF;114,57;CHF;112,672;CHF;118,469;114,57;;;
2013-05-28;CHF;115,16;CHF;113,252;CHF;119,079;115,16;;;
2013-05-29;CHF;113,92;CHF;112,032;CHF;117,797;113,92;;;
2013-05-30;CHF;113,91;CHF;112,023;CHF;117,786;113,91;;;
2013-05-31;CHF;113,54;CHF;111,659;CHF;117,404;113,54;;;
2013-06-03;CHF;112,83;CHF;110,96;CHF;116,67;112,83;;;
2013-06-04;CHF;112,95;CHF;111,079;CHF;116,794;112,95;;;
2013-06-05;CHF;112,04;CHF;110,184;CHF;115,853;112,04;;;
2013-06-06;CHF;111,46;CHF;109,613;CHF;115,253;111,46;;;
2013-06-07;CHF;112,19;CHF;110,331;CHF;116,008;112,19;;;
2013-06-10;CHF;112,3;CHF;110,439;CHF;116,122;112,3;;;
2013-06-11;CHF;111,36;CHF;109,515;CHF;115,15;111,36;;;
2013-06-12;CHF;111,17;CHF;109,328;CHF;114,953;111,17;;;
2013-06-13;CHF;111,3;CHF;109,456;CHF;115,088;111,3;;;
2013-06-14;CHF;111,28;CHF;109,436;CHF;115,067;111,28;;;
2013-06-17;CHF;111,94;CHF;110,085;CHF;115,749;111,94;;;
2013-06-18;CHF;111,81;CHF;109,957;CHF;115,615;111,81;;;
2013-06-19;CHF;111,83;CHF;109,977;CHF;115,636;111,83;;;
2013-06-20;CHF;110,33;CHF;108,502;CHF;114,085;110,33;;;
2013-06-21;CHF;109,89;CHF;108,069;CHF;113,63;109,89;;;
2013-06-24;CHF;108,6;CHF;106,801;CHF;112,296;108,6;;;
2013-06-25;CHF;109,55;CHF;107,735;CHF;113,278;109,55;;;
2013-06-26;CHF;110,42;CHF;108,59;CHF;114,178;110,42;;;
2013-06-27;CHF;111,18;CHF;109,338;CHF;114,963;111,18;;;
2013-06-28;CHF;111,1;CHF;109,259;CHF;114,881;111,1;;;
2013-07-01;CHF;111,48;CHF;109,633;CHF;115,274;111,48;;;
2013-07-02;CHF;111,49;CHF;109,643;CHF;115,284;111,49;;;
2013-07-03;CHF;111,37;CHF;109,525;CHF;115,16;111,37;;;
2013-07-04;CHF;112,18;CHF;110,321;CHF;115,997;112,18;;;
2013-07-05;CHF;112,07;CHF;110,213;CHF;115,884;112,07;;;
2013-07-08;CHF;112,59;CHF;110,724;CHF;116,421;112,59;;;
2013-07-09;CHF;113,13;CHF;111,256;CHF;116,98;113,13;;;
2013-07-10;CHF;113,24;CHF;111,364;CHF;117,094;113,24;;;
2013-07-11;CHF;113,33;CHF;111,452;CHF;117,187;113,33;;;
2013-07-12;CHF;113,3;CHF;111,423;CHF;117,156;113,3;;;
2013-07-15;CHF;113,39;CHF;111,511;CHF;117,249;113,39;;;
2013-07-16;CHF;113,01;CHF;111,138;CHF;116,856;113,01;;;
2013-07-17;CHF;113,05;CHF;111,177;CHF;116,897;113,05;;;
2013-07-18;CHF;113,24;CHF;111,364;CHF;117,094;113,24;;;
2013-07-19;CHF;113,09;CHF;111,216;CHF;116,938;113,09;;;
2013-07-22;CHF;113,04;CHF;111,167;CHF;116,887;113,04;;;
2013-07-23;CHF;112,73;CHF;110,862;CHF;116,566;112,73;;;
2013-07-24;CHF;112,78;CHF;110,911;CHF;116,618;112,78;;;
2013-07-25;CHF;112,56;CHF;110,695;CHF;116,39;112,56;;;
2013-07-26;CHF;112,32;CHF;110,459;CHF;116,142;112,32;;;
2013-07-29;CHF;112,4;CHF;110,538;CHF;116,225;112,4;;;
2013-07-30;CHF;112,41;CHF;110,547;CHF;116,235;112,41;;;
2013-07-31;CHF;112,37;CHF;110,508;CHF;116,194;112,37;;;
2013-08-02;CHF;113,12;CHF;111,246;CHF;116,969;113,12;;;
2013-08-05;CHF;113,26;CHF;111,383;CHF;117,114;113,26;;;
2013-08-06;CHF;113,17;CHF;111,295;CHF;117,021;113,17;;;
2013-08-07;CHF;113;CHF;111,128;CHF;116,845;113;;;
2013-08-08;CHF;113,04;CHF;111,167;CHF;116,887;113,04;;;
2013-08-09;CHF;113,2;CHF;111,324;CHF;117,052;113,2;;;
2013-08-12;CHF;113,38;CHF;111,501;CHF;117,238;113,38;;;
2013-08-13;CHF;113,44;CHF;111,56;CHF;117,3;113,44;;;
2013-08-14;CHF;113,49;CHF;111,61;CHF;117,352;113,49;;;
2013-08-15;CHF;112,78;CHF;110,911;CHF;116,618;112,78;;;
2013-08-16;CHF;112,51;CHF;110,646;CHF;116,339;112,51;;;
2013-08-19;CHF;112,38;CHF;110,518;CHF;116,204;112,38;;;
2013-08-20;CHF;112,35;CHF;110,488;CHF;116,173;112,35;;;
2013-08-21;CHF;112,06;CHF;110,203;CHF;115,873;112,06;;;
2013-08-22;CHF;112,63;CHF;110,764;CHF;116,463;112,63;;;
2013-08-23;CHF;112,64;CHF;110,774;CHF;116,473;112,64;;;
2013-08-26;CHF;112,82;CHF;110,951;CHF;116,659;112,82;;;
2013-08-27;CHF;111,94;CHF;110,085;CHF;115,749;111,94;;;
2013-08-28;CHF;111,51;CHF;109,662;CHF;115,305;111,51;;;
2013-08-29;CHF;111,73;CHF;109,879;CHF;115,532;111,73;;;
2013-08-30;CHF;111,58;CHF;109,731;CHF;115,377;111,58;;;
2013-09-02;CHF;112,3;CHF;110,439;CHF;116,122;112,3;;;
2013-09-03;CHF;112,38;CHF;110,518;CHF;116,204;112,38;;;
2013-09-04;CHF;112,53;CHF;110,665;CHF;116,359;112,53;;;
2013-09-05;CHF;112,83;CHF;110,96;CHF;116,67;112,83;;;
2013-09-06;CHF;112,99;CHF;111,118;CHF;116,835;112,99;;;
2013-09-09;CHF;112,92;CHF;111,049;CHF;116,763;112,92;;;
2013-09-10;CHF;113,61;CHF;111,728;CHF;117,476;113,61;;;
2013-09-11;CHF;113,73;CHF;111,846;CHF;117,6;113,73;;;
2013-09-12;CHF;113,61;CHF;111,728;CHF;117,476;113,61;;;
2013-09-13;CHF;113,92;CHF;112,032;CHF;117,797;113,92;;;
2013-09-16;CHF;114,01;CHF;112,121;CHF;117,89;114,01;;;
2013-09-17;CHF;114,05;CHF;112,16;CHF;117,931;114,05;;;
2013-09-18;CHF;114,36;CHF;112,465;CHF;118,252;114,36;;;
2013-09-19;CHF;114,33;CHF;112,436;CHF;118,221;114,33;;;
2013-09-20;CHF;114,23;CHF;112,337;CHF;118,117;114,23;;;
2013-09-23;CHF;113,94;CHF;112,052;CHF;117,817;113,94;;;
2013-09-24;CHF;114,03;CHF;112,141;CHF;117,91;114,03;;;
2013-09-25;CHF;114,06;CHF;112,17;CHF;117,941;114,06;;;
2013-09-26;CHF;114,09;CHF;112,2;CHF;117,972;114,09;;;
2013-09-27;CHF;114,03;CHF;112,141;CHF;117,91;114,03;;;
2013-09-30;CHF;113,85;CHF;111,964;CHF;117,724;113,85;;;
2013-10-01;CHF;114,12;CHF;112,229;CHF;118,004;114,12;;;
2013-10-02;CHF;113,53;CHF;111,649;CHF;117,393;113,53;;;
2013-10-03;CHF;113,25;CHF;111,374;CHF;117,104;113,25;;;
2013-10-04;CHF;113,34;CHF;111,462;CHF;117,197;113,34;;;
2013-10-07;CHF;113,09;CHF;111,216;CHF;116,938;113,09;;;
2013-10-08;CHF;112,69;CHF;110,823;CHF;116,525;112,69;;;
2013-10-09;CHF;112,53;CHF;110,665;CHF;116,359;112,53;;;
2013-10-10;CHF;113,26;CHF;111,383;CHF;117,114;113,26;;;
2013-10-11;CHF;113,67;CHF;111,787;CHF;117,538;113,67;;;
2013-10-14;CHF;113,61;CHF;111,728;CHF;117,476;113,61;;;
2013-10-15;CHF;113,83;CHF;111,944;CHF;117,704;113,83;;;
2013-10-16;CHF;113,98;CHF;112,091;CHF;117,859;113,98;;;
2013-10-17;CHF;113,99;CHF;112,101;CHF;117,869;113,99;;;
2013-10-18;CHF;114,5;CHF;112,603;CHF;118,396;114,5;;;
2013-10-21;CHF;114,76;CHF;112,859;CHF;118,665;114,76;;;
2013-10-22;CHF;114,22;CHF;113,262;CHF;119,089;114,22;;;
2013-10-23;CHF;114,08;CHF;113,123;CHF;118,943;114,08;;;
2013-10-24;CHF;114,34;CHF;113,381;CHF;119,214;114,34;;;
2013-10-25;CHF;114,49;CHF;113,529;CHF;119,371;114,49;;;
2013-10-28;CHF;114,59;CHF;113,629;CHF;119,475;114,59;;;
2013-10-29;CHF;114,76;CHF;113,797;CHF;119,652;114,76;;;
2013-10-30;CHF;114,81;CHF;113,847;CHF;119,704;114,81;;;
2013-10-31;CHF;115,14;CHF;114,174;CHF;120,048;115,14;;;
2013-11-01;CHF;115,08;CHF;114,114;CHF;119,986;115,08;;;
2013-11-04;CHF;115,22;CHF;114,253;CHF;120,132;115,22;;;
2013-11-05;CHF;114,93;CHF;113,966;CHF;119,829;114,93;;;
2013-11-06;CHF;115,34;CHF;114,372;CHF;120,257;115,34;;;
2013-11-07;CHF;115,23;CHF;114,263;CHF;120,142;115,23;;;
2013-11-08;CHF;115,41;CHF;114,442;CHF;120,33;115,41;;;
2013-11-11;CHF;115,59;CHF;114,62;CHF;120,518;115,59;;;
2013-11-12;CHF;115,34;CHF;114,372;CHF;120,257;115,34;;;
2013-11-13;CHF;115,37;CHF;114,402;CHF;120,288;115,37;;;
2013-11-14;CHF;115,77;CHF;114,799;CHF;120,705;115,77;;;
2013-11-15;CHF;115,96;CHF;114,987;CHF;120,903;115,96;;;
2013-11-18;CHF;116,07;CHF;115,096;CHF;121,018;116,07;;;
2013-11-19;CHF;115,68;CHF;114,709;CHF;120,611;115,68;;;
2013-11-20;CHF;115,55;CHF;114,581;CHF;120,476;115,55;;;
2013-11-21;CHF;115,58;CHF;114,61;CHF;120,507;115,58;;;
2013-11-22;CHF;115,47;CHF;114,501;CHF;120,392;115,47;;;
2013-11-25;CHF;115,71;CHF;114,739;CHF;120,643;115,71;;;
2013-11-26;CHF;115,47;CHF;114,501;CHF;120,392;115,47;;;
2013-11-27;CHF;115,6;CHF;114,63;CHF;120,528;115,6;;;
2013-11-28;CHF;115,55;CHF;114,581;CHF;120,476;115,55;;;
2013-11-29;CHF;115,45;CHF;114,481;CHF;120,372;115,45;;;
2013-12-02;CHF;115,28;CHF;114,313;CHF;120,194;115,28;;;
2013-12-03;CHF;114,48;CHF;113,52;CHF;119,36;114,48;;;
2013-12-04;CHF;113,97;CHF;113,014;CHF;118,829;113,97;;;
2013-12-05;CHF;113,64;CHF;112,687;CHF;118,484;113,64;;;
2013-12-06;CHF;113,91;CHF;112,954;CHF;118,766;113,91;;;
2013-12-09;CHF;113,92;CHF;112,964;CHF;118,776;113,92;;;
2013-12-10;CHF;113,42;CHF;112,468;CHF;118,255;113,42;;;
2013-12-11;CHF;113,16;CHF;112,211;CHF;117,984;113,16;;;
2013-12-12;CHF;112,71;CHF;111,764;CHF;117,515;112,71;;;
2013-12-13;CHF;112,68;CHF;111,735;CHF;117,484;112,68;;;
2013-12-16;CHF;112,84;CHF;111,893;CHF;117,65;112,84;;;
2013-12-17;CHF;112,72;CHF;111,774;CHF;117,525;112,72;;;
2013-12-18;CHF;113,25;CHF;112,3;CHF;118,078;113,25;;;
2013-12-19;CHF;114;CHF;113,044;CHF;118,86;114;;;
2013-12-20;CHF;114,3;CHF;113,341;CHF;119,173;114,3;;;
2013-12-23;CHF;114,52;CHF;113,559;CHF;119,402;114,52;;;
2013-12-24;CHF;114,63;CHF;113,668;CHF;119,517;114,63;;;
2013-12-27;CHF;114,95;CHF;113,986;CHF;119,85;114,95;;;
2013-12-30;CHF;114,92;CHF;113,956;CHF;119,819;114,92;;;
2013-12-31;CHF;115,03;CHF;114,065;CHF;119,934;115,03;;;
